Title,Description
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις για τις οικονομικές παροχές του Κ. Μητσοτάκη,"Είναι να απορεί κανείς με όλες αυτές τις δηλώσεις του πρωθυπουργού, που αποδεικνύουν ότι ούτε σχέδιο έχει ούτε πρόγραμμα. 

Στον πανικό ανακοινώνει μέτρα που δεν μπορούν να ανακουφίσουν έτσι κι αλλιώς την οικονομία, αλλά και τους πολίτες. 

Όταν ανακοινώνεις μείωση ΕΝΦΙΑ, αρκεί να ασφαλίσεις το σπίτι σου με 300, 400, 500 ευρώ, για να κερδίζουν οι ασφαλιστικές, ενώ δεν κερδίζει ο πολίτης, είναι δώρο άδωρο.

Όταν δίνεις επιδόματα σε νέα παιδιά για να εξαγοράσεις, δυστυχώς, την ψήφο τους λίγο πριν τις εκλογές, που δεν φτάνουν ούτε για τρεις ημέρες ταξίδι, σημαίνει ότι απλά πας να υποκλέψεις ψήφους. 
Όλα αυτά αποδεικνύουν ότι είναι σε πανικό. Σε πανικό, και προσπαθεί να εξαγοράσει την ψήφο του ελληνικού λαού. 

Θα πάρει το μήνυμά του στις 21 Μαΐου. Θα ανήκει πλέον στην ιστορία και το παρελθόν."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - 4 ΧΡΟΝΙΑ ΕΛΛΗΝΙΚΗ ΛΥΣΗ ΣΤΗ ΒΟΥΛΗ,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Συνέντευξη τύπου στη Λάρισα 07/05/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Συνέντευξη τύπου στην Αλεξανδρούπολη 06/05/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - STAR Κεντρικής Ελλάδας 04/05/2023,Ο Πρόεδρος της Ελληνικής Λύσης κ. Κυριάκος Βελόπουλος στο STAR Κεντρικής Ελλάδας
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ζωντανά στο STAR Κεντρικής Ελλάδος 04/05/2023,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  // Στις 8:30 π.μ  στην εκπομπή  ”Ώρα Ελλάδος”  στο  ”ΟΠΕΝ”,Ο  Κυριάκος Βελόπουλος στην εκπομπή   ”Ώρα Ελλάδος”  με τον Δημήτρη Καμπουράκη και τον Παναγιώτη Στάθη  στο  ”ΟΠΕΝ”
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή ""Ώρα Ελλάδος"" Open TV 04/05/2023","O Πρόεδρος της Ελληνικής Λύσης Κυριάκος Βελόπουλος καλεσμένος στην εκπομπή ""Ώρα Ελλάδος""  στο Open TV, με τους Δημήτρη Καμπουράκη και Παναγιώτη Στάθη."
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ    ΣΤΙΣ 21:10  ζωντανά στο κεντρικό δελτίο του “Δέλτα TV”,Ο  Κυριάκος Βελόπουλος ζωντανά στο κεντρικό δελτίο του “Δέλτα TV” με τον Σάκη Σταυρίδη
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Ζωντανά στην εκπομπή   “ Χωρίς μακιγιάζ”  //  ATTICA TV,Ο πρόεδρος τησ ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ  Κυριάκος Βελόπουλος θα δώσει συνέντευξη στον τηλεοπτικό σταθμό “Attica tv” και στην εκπομπή “ Χωρίς μακιγιάζ ” του Γιώργου Χουδαλάκη
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις για την οικονομία 03/05/2023,"Σήμερα βρεθήκαμε στη λαϊκή αγορά εδώ στο κέντρο της Αθήνας. Για ακόμα μια φορά απεδείχθη πόσο ελλιποβαρές είναι το πολιτικό προσωπικό της χώρας. 

Η μεγαλύτερη ντροπή όλων είναι ότι, ενώ υπάρχουν πετρέλαια και φυσικό αέριο, και ο κος Τσίπρας στη γραμμή του κου Μητσοτάκη, δεν θέλει εξορύξεις.

Και τους ρωτώ: Όταν δεν θέλεις εξορύξεις, δεν θέλεις πλούτο, πώς η χώρα θα βγει από το οικονομικό αδιέξοδο, όταν ο ίδιος δεν έχεις σχέδιο, κε. Τσίπρα, κε. Μητσοτάκη, κε. Ανδρουλάκη;

Απλά ντρέπομαι γιατί δεν έχει καθόλου κόσμο στην λαϊκή. Και ντρέπομαι γι’ αυτούς. 

Η Ελληνική Λύση, 21 Μαΐου θα απαντήσει στο πρόβλημα."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τη μη διάψευση των σεναρίων αποστασίας,"Δήλωση του Προέδρου της Ελληνικής Λύσης Κ. Βελόπουλου για τη μη διάψευση από τον Πρωθυπουργό των σεναρίων αποστασίας από το κόμμα του σε βάρος άλλων κομμάτων

Σήμερα ο πρωθυπουργός έδειξε να έχει ενοχικό σύνδρομο με την αποστασία που επιχειρήθηκε να γίνει στην Ελληνική Λύση. Δεν είπε ξεκάθαρα «όχι», δεν είπε «δεν τό’κανε».

Και μάλιστα σύμφωνα με τη θεωρία της εγκληματολογίας ο ένοχος έχει τρία σημαντικά στοιχεία: Κίνητρο, μέσα, ευκαιρία.

Ο πρωθυπουργός είχε και κίνητρο, και μέσα και ευκαιρία για να κάνει την αποστασία.

Η σιωπή του λοιπόν δείχνει ενοχή."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τα όσα είπε ο Πρωθυπουργός στην τηλεοπτική συνέντευξη,"Ο πρωθυπουργός είναι συνηθισμένος στο να διαστρεβλώνει τα νούμερα, τα στοιχεία και όλα όσα τον εκθέτουν.

Διέστρεψε την ΕΡΓΑΝΗ, διέστρεψε τον ΟΟΣΑ που μίλησε για μείωση της αγοραστικής δύναμης στην ελληνικής κοινωνία.

Σήμερα λοιπόν διέγραψε το μόνο πράγμα που μπορούσε να κάνει και δεν έκανε: μείωση ΦΠΑ στα καύσιμα, μείωση ΦΠΑ στα τρόφιμα και μάλιστα αρνήθηκε και 13η σύνταξη στους συνταξιούχους, που τους πετσόκοψε τις συντάξεις.

Εμείς του λέμε του Έλληνα πρωθυπουργού να πάει να ζήσει αυτός με 700 ευρώ. Αφού ο ίδιος έλεγε ότι δεν μπορεί να ζήσει πώς ζητάει από τον Ελληνικό λαό να ζει με 700 ευρώ και τέτοια ακρίβεια;"
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή “Evening Report” One Channel 01/05/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά στο One Channel και στην εκπομπή “Evening Report” με τη Μάιρα Μπάρμπα
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  -  Zωντανά στην εκπομπή “Evening Report” One Channel 01/05/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά στο One Channel και στην εκπομπή “Evening Report” με τη Μάιρα Μπάρμπα
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Συνέντευξη τύπου στην Πάτρα 29/04/2023,Συνέντευξη τύπου του Προέδρου της Ελληνικής Λύσης στην Πάτρα
"Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Ζωντανά στην εκπομπή ""ΣΤΟ ΕΠΙΚΕΝΤΡΟ"" ΝΕΑ ΤΗΛΕΟΡΑΣΗ ΚΡΗΤΗΣ 27/04/2023","Ο Πρόεδρος της Ελληνικής Λύσης στη Νέα Τηλεόραση Κρήτης και στην εκπομπή ""Στο επίκεντρο"" με τον Λευτέρη Κουρκουλό"
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή ""Στο Επίκεντρο"" Νέα Τηλεόραση Κρήτης 27/04/2023","Ο Πρόεδρος της Ελληνικής Λύσης στη Νέα Τηλεόραση Κρήτης και στην εκπομπή ""Στο επίκεντρο"" με τον Λευτέρη Κουρκουλό"
ΣΥΝΕΝΤΕΥΞΗ ΤΥΠΟΥ ΤΟΥ ΠΡΟΕΔΡΟΥ ΤΗΣ ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ. ΒΕΛΟΠΟΥΛΟΥ  - ΧΑΝΙΑ 27 ΑΠΡΙΛΙΟΥ  2023,
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή ""ΑΝΤΙΘΕΣΕΙΣ"" ΚΡΗΤΗ TV 26/04/2023","Ο Πρόεδρος της Ελληνικής Λύσης στην ΚΡΗΤΗ TV και στην εκπομπή ""ΑΝΤΙΘΕΣΕΙΣ"" με τον Γιώργο Σαχίνη"
"Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Ζωντανά στην εκπομπή ""ΑΝΤΙΘΕΣΕΙΣ"" στην ΚΡΗΤΗ TV 26/04/2023","Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά στην εκπομπή  ""ΑΝΤΙΘΕΣΕΙΣ"" με τον Γιώργο Σαχίνη"
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - ΑΝΤ1 ""Καλημέρα Ελλάδα""  26/04/2023",Ο Πρόεδρος της Ελληνικής Λύσης στην τηλεόραση του ΑΝΤ1 και στην εκπομπή «Καλημέρα Ελλάδα» με τον Γιώργο Παπαδάκη και τη Μαρία Αναστασοπούλου.
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Real FM 97,8 Νίκος Χατζηνικολάου 24/04/2023",
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Το Αναστάσιμο μήνυμα του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Συνέντευξη τύπου στον Βόλο 14/04/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τις αναφορές του πρωθυπουργού στην ακρίβεια,"Σήμερα ο πρωθυπουργός, για ακόμα μία φορά, μετέθεσε το πρόβλημα της ανικανότητάς του σε άλλον παράγοντα.

Μας είπε ότι η ακρίβεια είναι εισαγόμενη. 

Όταν λοιπόν η ακρίβεια είναι εισαγόμενη, εξάγεται ένα συμπέρασμα: ότι δεν μπορείς να την πατάξεις. Άρα είσαι ανίκανος να κυβερνήσεις."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την αναφορά του πρωθυπουργού στην τραγωδία των Τεμπών,"Σήμερα ο πρωθυπουργός, μετά από πολύ καιρό, μας είπε ότι για το έγκλημα των Τεμπών ίσως κάποιο βράδυ να έκλαψε.

Το ζήτημα δεν είναι να έκλαψε ή να μην έκλαψε ο πρωθυπουργός, γιατί ο καθένας πιστεύει ότι θέλει. Το ζήτημα είναι να προλάβεις πριν κλάψεις και να προλάβεις την εξέλιξη.

Δυστυχώς ο πρωθυπουργός δεν ξέρει να προλαμβάνει. Επί 4 χρόνια επιχειρεί να καταστείλει και παρακολουθεί τις εξελίξεις, ο ίδιος και η κυβέρνησή του, οι οποίες είναι δυσάρεστες για τον ελληνικό λαό.

Οι συγγενείς βέβαια ακόμα περιμένουν δικαίωση. Και θα περιμένουν για πολύ καιρό, μέχρι να έρθει η Ελληνική Λύση και να τους τιμωρήσει όλους."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τροπολογία Κασιδιάρη 11/04/2023,"Για την υπόθεση Κασιδιάρη η Ελληνική Λύση από την πρώτη στιγμή συμπεριφέρθηκε δημοκρατικά και θεσμικά.

Δεν αλλάζεις τη Δημοκρατία με νόμους και τροπολογίες, δεν φοβάται η Δημοκρατία, δεν βρωμίζουμε τη Δημοκρατία. 

Αυτοί που την βρώμισαν είναι υποχρεωμένοι να ξεβρωμίσουν αυτή την ιστορία."
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - TV 100 ""Δημότης online"" 10/04/2023",
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ -  TV 100 19  ΑΠΡΙΛΙΟΥ 2023,
"Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - ""MEGA Σαββατοκύριακο"" MEGA TV 08/04/2023",Ο Πρόεδρος της Ελληνικής Λύσης κ. Κυριάκος Βελόπουλος καλεσμένος το Σάββατο 08/04/2023 στην εκπομπή «MEGA Σαββατοκύριακο» με τον Ντίνο Σιωμόπουλο και τη Στέλλα Γκαντώνα
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - MEGA ΣΑΒΒΑΤΟΚΥΡΙΑΚΟ 08 ΑΠΡΙΛΙΟΥ 2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - ΔΕΛΤΑ  TV,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 06/04/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 06/04/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 05/04/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 05/04/2023,
"KΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δημοτική Ραδιοφωνία Λάρισας 93,6 05/04/2023",
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για το ΕΣΡ και την συγκυβέρνηση ΝΔ, ΣΥΡΙΖΑ και ΠΑΣΟΚ",
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Real FM 97.8 03/04/2023,
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή ""ACTION ΣΑΒΒΑΤΟΚΥΡΙΑΚΟ""  ACTION24 TV 01/04/2023",
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ζωντανά στην Εκπομπή “Action Σαββατοκύριακο” ACTION24,"Ο Πρόεδρος της Ελληνικής Λύσης, Κυριάκος Βελόπουλος, ζωντανά στην εκπομπή “Action Σαββατοκύριακο” με την Μαρία Αραμπατζή και τον Θοδωρή Βγενη στο κανάλι Action24"
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την επίσκεψη του πρωθυπουργού στον  Έβρο 31/03/2023,Δήλωση του Προέδρου της Ελληνικής Λύσης Κ. Βελόπουλου αναφορικά με την επίσκεψη του πρωθυπουργού στον Έβρο και τις δηλώσεις του για τον φράχτη
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση αναφορικά με την υλοποίηση του κυβερνητικού έργου,Δήλωση του Προέδρου της Ελληνικής Λύσης  Κ. Βελόπουλου σε σχέση με την υλοποίηση του κυβερνητικού έργου
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή ""ΣΥΝΔΕΣΕΙΣ"" ΕΡΤ1 30/03/2023",Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ ΕΡΤ1 ΣΥΝΔΕΣΕΙΣ 30/03/2023
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 29/03/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 29/03/2023,"Αφορμή είναι η συζήτηση επίκαιρων ερωτήσεων και η συζήτηση και ψήφιση επί της αρχής, των άρθρων και του συνόλου του σχεδίου νόμου του Υπουργείου Μετανάστευσης και Ασύλου: «Κώδικας Μετανάστευσης»."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Super TV  Κορίνθου 28/03/2023,
Ο Κυριάκος Βελόπουλος   στις 21:00 στο Super TV Κόρίνθου,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την ανακοίνωση της ημερομηνίας των εκλογών 28/03/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις για την Εθνική Επέτειο της 25ης Μαρτίου 1821,"Ο Πρόεδρος της Ελληνικής Λυσης, κ. Κυριάκος Βελόπουλος , κάλεσε τους Έλληνες σε νέους αγώνες για την ελευθερία και την αυτοδυναμία της πατρίδας, με αφορμή την επέτειο της εθνεγερσίας του 1821!"
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 23/03/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 23/03/2023,"Μόνη συζήτηση και ψήφιση επί της αρχής, των άρθρων και του συνόλου του σχεδίου νόμου: «Πλαίσιο ρύθμισης οφειλών και άλλες φορολογικές και τελωνειακές ρυθμίσεις, προστασία των συντάξεων από τον πληθωρισμό και άλλες διατάξεις για τη στήριξη της κοινωνίας και της επιχειρηματικότητας»."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ -  Δήλωση για τη συνέντευξη του Πρωθυπουργού στον Alpha,"Ένας φοβικός και ανεύθυνος πρωθυπουργός που δεν έχει τη διάθεση να αναλάβει την ευθύνη του.

Μας μίλησε για αναλογική ευθύνη. Την ευθύνη που του αναλογεί. Όπως ακριβώς και ο κύριος Τσίπρας. 

Αρχηγοί κομμάτων, υπ’ ατμόν πρωθυπουργοί και εν ενεργεία πρωθυπουργός, περιορισμένης ευθύνης δυστυχώς."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Απάντηση στον  Πρωθυπουργό για την ημερομηνία των εκλογών,"Ο πρωθυπουργός μέρα με την ημέρα γίνεται περισσότερο επικίνδυνος. 

Δεν ανακοινώνει τις εκλογές, την ώρα που ο ίδιος ο Ερντογάν, ο φασίστας, έχει ανακοινώσει ημερομηνία.

Ανακοίνωσε εκλογές τον Μάϊο. Δεν μας είπε ημέρα, δεν μας είπε πότε. Απλά μας είπε τον Μάϊο.

Λυπούμαστε για παίζει με τους θεσμούς και είναι κατώτερος των περιστάσεων."
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - ""Ανατρεπτικό Δελτίο"" Alert TV 21/03/2023",
ΑΝΑΤΡΕΠΤΙΚΟ || ΤΡΙΤΗ 21 ΜΑΡΤΙΟΥ  2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 21/03/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 21/03/2023,"Παρέμβαση του Προέδρου της Ελληνικής Λύσης κ. Κυριάκου Βελόπουλου στη συζήτηση για το πολύκροτο νομοσχέδιο για το νερό.

Τις προηγούμενες ημέρες, κατά την επεξεργασία του νομοσχεδίου στην επιτροπή της Βουλής, μεγάλο μέρος της κριτικής επικεντρώθηκε στην μεταβίβαση της αρμοδιότητας για το νερό στη ΡΑΕ."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την επιτροπή θεσμών και διαφάνειας της Βουλής,"Η σημερινή επιτροπή μεταλλάσσεται σε επιτροπή αδιαφάνειας και συγκάλυψης των εγκλημάτων στα Τέμπη.

Όλα τα κόμματα, ΣΥΡΙΖΑ και ΝΔ μαζί και το ΠΑΣΟΚ επιχειρούν μια συγκάλυψη μέσω της διάχυσης των ευθυνών.

Κανείς δεν φταίει για τίποτα.

Για εμάς φταίνε όλοι. Έπρεπε να κληθούν όλοι οι υπουργοί, υφυπουργοί από το 2012, οι υπηρεσιακοί παράγοντες, η εταιρεία που είναι στο απυρόβλητο, μαζί με την ΤΡΑΙΝΟΣΕ.

Εμείς θα οδηγήσουμε στην δικαιοσύνη ακόμη και με τα βραχιολάκια του υπεύθυνους του εγκλήματος των Τεμπών."
Κ. ΒΕΛΟΠΟΥΛΟΣ -  ΕΛΛΗΝΙΚΗ ΛΥΣΗ 17/ 03/ 2023  || One TV,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ Οne TV 17/03/2023,Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ Οne TV 17/03/2023
Κ.ΒΕΛΟΠΟΥΛΟΣ ΟΜΙΛΙΑ ΣΤΗ ΒΟΥΛΗ 16/03/2023,Κ.ΒΕΛΟΠΟΥΛΟΣ ΟΜΙΛΙΑ ΣΤΗ ΒΟΥΛΗ 16/03/2023
K.BEΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ Καλημέρα Ελλάδα 16/03/2023,K.BEΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ Καλημέρα Ελλάδα 16/03/2023
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή “ΣΤΟ ΚΕΝΤΡΟ” ΕΡΤ News 14/03/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ μίλησε στην ΕΡΤ News και στην εκπομπή  “ΣΤΟ ΚΕΝΤΡΟ” με τον Γιώργο Κουβαρά.
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Εκπομπή “ΣΤΟ ΚΕΝΤΡΟ” ΕΡΤ News 14/03/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά  στην ΕΡΤ News και στην εκπομπή  “ΣΤΟ ΚΕΝΤΡΟ” με τον Γιώργο Κουβαρά.
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις μετά τη συνάντηση με τον Πρόεδρο της Κύπρου 14/03/2023,Δηλώσεις του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ κ. Κυριάκου Βελόπουλου μετά τη συνάντηση με τον Πρόεδρο της Κύπρου κ. Νίκο Χριστοδουλίδη
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση αναφορικά με τις δηλώσεις του Πρωθυπουργού κ. Μητσοτάκη,"Δήλωση του Προέδρου της Ελληνικής Λύσης κ. Κυριάκου Βελόπουλου αναφορικά με τις δηλώσεις του Πρωθυπουργού κ. Κυριάκου Μητσοτάκη, κατά την διάρκεια της συνάντησής του με την ΠτΔ κα. Κατερίνα Σακελλαροπούλου."
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ Center TV 09/03/2023,Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ Center TV 09/03/2023
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις στη Βουλή 09/03/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Kontra Channel 08/03/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ζωντανά στο Kontra Channel 08/03/2023,"Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ ζωντανά στο Kontra Channel και στην εκπομπή ""Kontra News 9.30"" με τον Γιώργο Μελιγγώνη"
