,Unnamed: 0,Id,Title,Published_Date,Description,Tags,Views,Likes,Dislikes,Comments,Date,Time,LikestoViews,CommentstoViews,DislikestoViews,Combined_Metric
348,348,qiDxlYw4CpI,"Συνέντευξη στο Κεντρικό Δελτίο Ειδήσεων του 'Kontra Channel"" | 08.09.2021",2021-09-08 21:02:49+00:00,"Έστω και στο ‘και πέντε’, η κυβέρνηση πρέπει να λάβει μέτρα για τις εκρηκτικές αυξήσεις των τιμών, που πλήττουν ασύμμετρα τις τα λαϊκά στρώματα, τις μικρομεσαίες επιχειρήσεις και τους ασθενέστερους συμπολίτες μας",[],36.0,0.0,0.0,0.0,2021-09-08,21:02:49,0.0,0.0,0.0,16.2
349,349,63utiS4Z6ko,Δήλωση (On camera) για την εκρηκτική αύξηση των τιμών,2021-09-08 11:10:11+00:00,Η αδράνεια της κυβέρνησης Μητσοτάκη στην εκρηκτική αύξηση των τιμών απειλεί την ελληνική κοινωνία,[],51.0,1.0,0.0,0.0,2021-09-08,11:10:11,0.0196078431372549,0.0,0.0,23.2
350,350,dVpr09CCPmk,"➡Συνέντευξη στον Αλφα 98,9 | 07.09.2021",2021-09-07 14:50:53+00:00,,[],16.0,1.0,0.0,0.0,2021-09-07,14:50:53,0.0625,0.0,0.0,7.45
351,351,A8KaygFIP-w,ΧΑΡΙΤΣΗΣ ΚΑΡΑΜΑΝΛΗΣ 06 09 2021,2021-09-06 12:45:15+00:00,ΣΥΖΗΤΗΣΗ ΕΠΙΚΑΙΡΗΣ ΚΑΛΟ ΝΕΡΟ-ΤΣΑΚΩΝΑ,[],61.0,0.0,0.0,0.0,2021-09-06,12:45:15,0.0,0.0,0.0,27.45
352,352,86gHbGCooV8,"Συνέντευξη στο ρ/στ ""Στο Κόκκινο 105,5"" | 03.09.2021",2021-09-03 07:20:38+00:00,,[],43.0,2.0,0.0,0.0,2021-09-03,07:20:38,0.046511627906976744,0.0,0.0,19.85
353,353,aAqXpBSYsuA,"Συνέντευξη στον ρ/στ ""ΆΛΦΑ 9,89"" | 31.08.2021",2021-08-31 12:42:53+00:00,,[],25.0,1.0,0.0,0.0,2021-08-31,12:42:53,0.04,0.0,0.0,11.5
354,354,_V5I7Zr9CRc,26.08.2021,2021-08-26 06:52:48+00:00,,[],4.0,1.0,0.0,0.0,2021-08-26,06:52:48,0.25,0.0,0.0,2.05
355,355,_ZVksPNbtFM,"Συνέντευξη στον ρ/στ ""ρεαλ φμ"" | 24.08.2021",2021-08-24 09:10:25+00:00,📻Συνέντευξη στον δημοσιογράφο Γιάννη Παπαδόπουλο 📌,[],23.0,0.0,0.0,0.0,2021-08-24,09:10:25,0.0,0.0,0.0,10.35
356,356,7qD-Krq9XYU,"Συνέντευξη στον ρ/στ ""Στο Κόκκινο 105,5"" | 12.08.2021",2021-08-12 12:45:48+00:00,"|Ζωντανά η συνέντευξή μου Στο Στο Κόκκινο 105,5 και στους δημοσιογράφος Άγγελο Τσέκερη & Γιώργο Κυρίτση",[],25.0,0.0,0.0,0.0,2021-08-12,12:45:48,0.0,0.0,0.0,11.25
357,357,s1dB7CwYs9Q,Ομιλία στην Βουλή για το Ταμείο Ανάκαμψης | 30.07.2021,2021-07-30 08:50:20+00:00,"|Ομιλία στην μόνη συζήτηση και ψήφιση επί της αρχής, των άρθρων και του συνόλου του σχεδίου νόμου: «Κύρωση της Σύμβασης Χρηματοδότησης μεταξύ της Ευρωπαϊκής Επιτροπής και της Ελληνικής Δημοκρατίας, της Δανειακής Σύμβασης μεταξύ της Ευρωπαϊκής Επιτροπής και της Ελληνικής Δημοκρατίας και των παραρτημάτων τους».",[],63.0,2.0,0.0,0.0,2021-07-30,08:50:20,0.031746031746031744,0.0,0.0,28.85
358,358,O5WqcifmNs4,➡ Ταμείο Ανάκαμψης - Εισήγηση μου στην κοινή συνεδρίαση των Επιτροπών της #Βουλής,2021-07-28 12:05:43+00:00,"Η #κυβέρνηση της #ΝΔ σπαταλά μια ιστορική ευκαιρία για την κοινωνική και οικονομική ανασύνταξη της χώρας, μετατρέποντας το #Ταμείο_Ανάκαμψης σε εργαλείο ενίσχυσης των λίγων και ισχυρών, καταδικάζοντας την χώρα σε απαρχαιωμένα νεοφιλελεύθερα δόγματα 

📌Προχώρησε στη σύνταξη του σχεδίου χωρίς καμία ουσιαστική συζήτηση με την κοινωνία και τις παραγωγικές τάξεις της χώρας, νομοθετώντας αποκλειστικά και μόνο με τροπολογίες της τελευταίας στιγμή 

📌Αναπαράγει μια λίστα έργων που δεν συνιστούν ένα ολοκληρωμένο αναπτυξιακό σχεδιασμό με θετικό κοινωνικό αποτύπωμα
 
📌Αντί να αξιοποιήσει την Αναπτυξιακή Τράπεζα για την σχεδιασμένη χρηματοδότηση των πιο παραγωγικών κλάδων της ελληνικής οικονομίας, εφαρμόζει τραπεζικά κριτήρια στη δανειοδότηση, αποκλείοντας την συντριπτική πλειονότητα των ελληνικών επιχειρήσεων 

📌Ανακυκλώνει ένα αποτυχημένο και παρωχημένο μοντέλο ανάπτυξης , που στηρίζεται στη μεταβίβαση δημόσιων πόρων σε ιδιωτικά συμφέροντα 

📌Είναι η μόνη κυβέρνηση στην ΕΕ που συνέδεσε το Ταμείο Ανάκαμψης με αντικοινωνικά προαπαιτούμενα, όπως στα εργασιακά ΣΥ.ΡΙΖ.Α.: Καταθέτουμε πρόταση για την δημιουργία διακομματικής, κοινοβουλευτικής Επιτροπής Παρακολούθησης του Ταμείου Ανάκαμψης - Θα χρησιμοποιήσουμε όλα τα διαθέσιμα εργαλεία για να διασφαλίσουμε ότι τα κονδύλια θα πάνε εκεί που πρέπει",[],48.0,5.0,0.0,0.0,2021-07-28,12:05:43,0.10416666666666667,0.0,0.0,22.85
359,359,hvpdP8D4F-c,Συνέντευξη στον τ/στ Μεσόγειος TV |22.07.2021,2021-07-23 08:12:40+00:00,"➢ Η κυβέρνηση αντί να επιδιώξει την κοινωνική συναίνεση δημιουργεί, με το σοβαρό έλλειμα σχεδιασμού που επέδειξε στο πρόγραμμα εμβολιασμών, διχασμό  στην ελληνική κοινωνία.

➢ Καλούμε όλους τους πολίτες να εμβολιαστούν ώστε να προστατεύσουν τον εαυτό τους και την δημόσια υγεία. Η υποχρεωτικότητα συνιστά έσχατη λύση, που δεν μπορεί να καταπατά συνταγματικές ελευθερίες και το δικαίωμα των πολιτών στην εργασία.

➢ Για την κυβέρνηση η «κανονικότητα» στην οικονομία επιστρέφει μόνο για τις υποχρεώσεις και όχι για τα έσοδα των επιχειρήσεων. Επιβάλλεται να συνεχισθούν και να επεκταθούν τα μέτρα στήριξης στις πληγείσες επιχειρήσεις εν όψει του δύσκολου χειμώνα που έρχεται.

➢ Εκτός χρηματοδότησης στη συντριπτική τους πλειονότητα οι μικρομεσαίες επιχειρήσεις από τους πόρους του Ταμείου Ανάκαμψης. Η κυβέρνηση επιλέγει οι πόροι του Ταμείου να κατευθυνθούν μόνο σε μεγάλους επιχειρηματικούς ομίλους.

➢ Η περιοδεία ρουτίνας του κ. Μητσοτάκη στην Μεσσηνία δεν προσέφερε απολύτως τίποτα. Επικρατεί πρωτοφανής στασιμότητα σε όλα τα μεγάλα έργα του νομού μας, μετά από δύο ολόκληρα χρόνια κυβερνητικής θητείας της ΝΔ.

➢ Ο ΣΥΡΙΖΑ-ΠΣ συζητά και συνδιαμορφώνει με τους πολίτες σε όλη την Ελλάδα το πρόγραμμα του, φιλοδοξώντας να απαντήσει στις ανάγκες της κοινωνικής πλειοψηφίας. Στην ελληνική κοινωνία πρέπει να επιστρέψει η ελπίδα και όχι να κυριαρχήσει ο φόβος.",[],9.0,2.0,0.0,0.0,2021-07-23,08:12:40,0.2222222222222222,0.0,0.0,4.55
360,360,IgTurO-1_y4,"Συνέντευξη στον ρ/στ ""Αθήνα 9.84"" | 16.07.2021",2021-07-16 07:16:24+00:00," Εκτός κυβερνητικού σχεδίου για το Ταμείο Ανάκαμψης οι μικρομεσαίες
επιχειρήσεις και οι Περιφέρειες
 Επιβάλλεται να υπάρξει παραγωγή εγχώριας προστιθέμενης αξίας και όχι εκτίναξη
των εισαγωγών, όπως έγινε στο παρελθόν
 Η επιλογή της κυβέρνησης Μητσοτάκη οι πόροι του Ταμείου Ανάκαμψης να
περνούν μόνο μέσω των συστημικών Τραπεζών, οδηγεί την συντριπτική
πλειονότητα των ελληνικών επιχειρήσεων εκτός χρηματοδότησης
 Η κυβέρνηση αφήνει αναξιοποίητη την Αναπτυξιακή Τράπεζα, που ίδρυσε ο ΣΥΡΙΖΑ
το 2019, η οποία θα μπορούσε να έχει τον κεντρικό σχεδιασμό αξιοποίησης των
πόρων του Ταμείου
Συνέντευξη μου στον ρ/στ Αθήνα 9,84 και τον Δημοσιογράφο Γιάννη Παπαγεωργίου",[],5.0,0.0,0.0,0.0,2021-07-16,07:16:24,0.0,0.0,0.0,2.25
361,361,G_DBr4X_2rI,Συνέντευξη στο Κεντρικό Δελτίο του Kontra Channel και το δημοσιογράφο Γιώργο Μελιγγώνη,2021-07-14 12:53:52+00:00,,[],1.0,0.0,0.0,0.0,2021-07-14,12:53:52,0.0,0.0,0.0,0.45
362,362,iLrEKxch1go,Alexis Charitsis_Economist_25th Roundtable,2021-07-08 12:33:42+00:00,,[],63.0,0.0,0.0,0.0,2021-07-08,12:33:42,0.0,0.0,0.0,28.35
363,363,EXqLYGahLI8,"Συνέντευξη στον ρ/στ ""ΕΡΤ Καλαμάτας"" | 07.07.2021",2021-07-07 11:01:56+00:00,"Συνέντευξη στο ΕΡΤ Καλαμάτας104.6 και στην Μαρία Τομαρά
 Η απίστευτη αδράνεια της κυβέρνησης ανέτρεψε τον σχεδιασμό της κυβέρνησης ΣΥΡΙΖΑ για φυσικό αέριο στην Καλαμάτα και στις άλλες πόλεις της Πελοποννήσου.
 2 χρόνια κυβέρνησης ΝΔ – 2 χρόνια χαμένα, με «παγωμένα» όλα τα μεγάλα αναπτυξιακά έργα της Μεσσηνίας.
 Οι καθυστερήσεις που παρατηρούνται στο πρόγραμμα εμβολιασμών αναδεικνύουν σοβαρό έλλειμα σχεδιασμού. Δεν νοείται σχεδιασμός εμβολιασμών από την κυβέρνηση με κόλπα, δωράκια και εκβιασμούς.
 Η διακοπή των μέτρων στήριξης στην πραγματική οικονομία από την κυβέρνηση συνιστά επικίνδυνη εξέλιξη. Τα μέτρα στήριξης προς τις επιχειρήσεις μετά το 6μηνο lockdown επιβάλλεται να συνεχισθούν και να
ενισχυθούν.",[],23.0,3.0,0.0,0.0,2021-07-07,11:01:56,0.13043478260869565,0.0,0.0,11.1
364,364,Xa1oew0QT24,"Συνέντευξη στον τ/στ ""Ionian TV"" | 06.07.2021",2021-07-07 10:11:23+00:00,Συνέντευξη στο κεντρικό δελτίο ειδήσεων του Ionian Channel και στον δημοσιογράφο Γιάννη Πομώνη,[],20.0,2.0,0.0,0.0,2021-07-07,10:11:23,0.1,0.0,0.0,9.5
365,365,cX07PJNHX0g,H συνέντευξή μου στο Κεντρικό Δελτίο Ειδήσεων του best-tv.gr και στον δημοσιογράφο Θέμη Κανελλόπουλο,2021-07-06 10:05:15+00:00,"📌 Ανασφάλεια προκαλούν στην κοινωνία οι παλινωδίες και η έλλειψη σχεδιασμού για την αντιμετώπιση των συνεπειών της πανδημίας.
📌 Η κυβέρνηση για να δικαιολογήσει τις καθυστερήσεις στο πρόγραμμα των εμβολιασμών επιχειρεί να  μεταθέσει τις ευθύνες στους πολίτες και ειδικά στην νεολαία.
📌 Επιβάλλεται να συνεχιστούν και να ενισχυθούν τα μέτρα στήριξης στην πραγματική οικονομία και όχι να χρησιμοποιεί η κυβέρνηση ως άλλοθι την επανεκκίνηση της οικονομίας για την διακοπή τους.
📌 Έχουμε προτείνει από την αρχή της πανδημίας ένα εκτεταμένο πρόγραμμα ενίσχυσης του εσωτερικού τουρισμού. Η κυβέρνηση κωφεύει…
📌 Η κυβέρνηση σχεδιάζει να κατευθύνει τα κονδύλια του Ταμείου Ανάκαμψης σε μεγάλα ιδιωτικά συμφέροντα. Εκτός σχεδιασμού οι τοπικές κοινωνίες, οι μικρομεσαίες επιχειρήσεις, η νεολαία.",[],11.0,1.0,0.0,0.0,2021-07-06,10:05:15,0.09090909090909091,0.0,0.0,5.2
366,366,RPG9ut77Fdw,Η oμιλία μου στη συζήτηση της επίκαιρης ερώτησης μου προς το Υπουργό Ενέργειας και Περιβάλλοντος,2021-07-06 09:57:30+00:00,"📌 Η ομιλία μου στη συζήτηση της επίκαιρης ερώτησης μου προς τον Υπουργό Ενέργειας και Περιβάλλοντος
«Σε καθεστώς αποκλεισμού από την επέκταση των δικτύων φυσικού αερίου η Περιφέρεια Πελοποννήσου».
📌 H επέκταση των δικτύων διανομής φυσικού αερίου στην Πελοπόννησο και συγκεκριμένα στις πόλεις Κόρινθο, Άργος, Ναύπλιο, Τρίπολη, Καλαμάτα, Σπάρτη, είχε προγραμματιστεί από την ΔΕΔΑ επί κυβέρνησης ΣΥΡΙΖΑ το 2018. Το έργο αυτό με προϋπολογισμό 35 εκ. ευρώ, με μηδενικά τέλη σύνδεσης, θα προσέφερε στους καταναλωτές, οικιακούς και επαγγελματικούς, ιδιαίτερα χαμηλό κόστος χρήσης.
📌 Μετά την πρωτοφανή αδράνεια της κυβέρνησης ΝΔ, η ΡΑΕ προχώρησε στην απένταξη του έργου 2020.
📌 Μετά από αυτή την εξαιρετικά αρνητική εξέλιξη, ο σχεδιασμός επέκτασης των δικτύων Φυσικού Αερίου στην Πελοπόννησο είναι πλέον στον αέρα, με αποτέλεσμα να παραμένουν αναπάντητα τα ερωτήματα για ποιες πόλεις θα αφορά, ποιος θα είναι ο τρόπος τροφοδότησης και μεταφοράς και κυρίως ποιες θα είναι οι επιβαρύνσεις στον τελικό καταναλωτή, επιχειρήσεις και νοικοκυριά.
📌 Η Περιφέρεια Πελοποννήσου βρίσκεται σε καθεστώς ιδιότυπου ενεργειακου αποκλεισμού και η κυβέρνηση δεν έχει τον παραμικρό σχεδιασμό για το μεγάλο αυτό αναπτυξιακό έργο που θα διευκολύνει την καθημερινή διαβίωση των κατοίκων της Πελοποννήσου, των επιχειρήσεων και της βιομηχανίας, της αγροτικής παραγωγής, καθώς και των δομών υγείας και εκπαίδευσης.",[],30.0,1.0,0.0,1.0,2021-07-06,09:57:30,0.03333333333333333,0.03333333333333333,0.0,13.95
367,367,yWBGKqDDa5Y,"""Συζήτηση Επίκαιρης Ερώτησης στην Βουλή για το στρατόπεδο Καλαμάτας"" | 18.06.2021",2021-06-18 08:54:16+00:00,"Αναξιοποίητες παραμένουν οι εγκαταστάσεις του Στρατοπέδου Καλαμάτας. Πως και πότε σκοπεύει το ΥΠΕΘΑ, να αξιοποιήσει την έκταση και τις εγκαταστάσεις του στρατοπέδου «Παπαφλέσα»; 
Επίκαιρή ερώτησή μου προς τον Υπουργό Εθνικής Άμυνας",[],40.0,2.0,0.0,0.0,2021-06-18,08:54:16,0.05,0.0,0.0,18.5
368,368,xGFWFZPElBY,Ομιλία στη Βουλή για το εργασιακό νομοσχέδιο | 16.06.2021,2021-06-16 06:06:02+00:00,Η ΝΔ δείχνει εμπράκτως ότι θέλει μια Ελλάδα που θα παλεύει για το χρυσό μετάλλιο στην κούρσα προς τον πάτο,[],44.0,0.0,0.0,0.0,2021-06-16,06:06:02,0.0,0.0,0.0,19.8
